sale_id,representative_id,doctor_id,product_id,sale_date,sales_amount,quantity,selling_territory_id,status
483,FR0004,D000917,P002,2026-05-13,27142.39,20,T008,Valid
484,FR0004,D000694,P002,2026-05-09,27142.39,20,T008,Valid
505,FR0004,D000251,P018,2026-05-11,25067.27,37,T008,Valid
506,FR0004,D000694,P018,2026-05-06,25067.27,37,T008,Valid
531,FR0005,D000057,P023,2026-05-21,16656.15,7,T015,Valid
532,FR0005,D000035,P023,2026-05-13,16656.15,7,T015,Valid
533,FR0005,D000615,P023,2026-05-16,16656.15,7,T015,Valid
559,FR0005,D000231,P018,2026-05-01,49400.19,73,T015,Valid
560,FR0005,D000819,P018,2026-05-27,49400.19,73,T015,Valid
561,FR0005,D000311,P018,2026-05-27,49400.19,73,T015,Valid
587,FR0005,D000730,P026,2026-05-25,13225.81,7,T015,Valid
588,FR0005,D000509,P026,2026-05-11,13225.81,7,T015,Valid
589,FR0005,D000231,P026,2026-05-19,13225.81,7,T015,Valid
590,FR0005,D000783,P026,2026-05-04,13225.81,7,T015,Valid
591,FR0005,D000057,P026,2026-05-14,13225.81,7,T015,Valid
592,FR0005,D000310,P026,2026-05-12,13225.81,7,T015,Valid
614,FR0005,D000310,P004,2026-05-12,20871.47,12,T015,Valid
615,FR0005,D000311,P004,2026-05-12,20871.47,12,T015,Valid
616,FR0005,D000496,P004,2026-05-21,20871.47,12,T015,Valid
617,FR0005,D000369,P004,2026-05-08,20871.47,12,T015,Valid
618,FR0005,D000188,P004,2026-05-09,20871.47,12,T015,Valid
619,FR0005,D000035,P004,2026-05-02,20871.47,12,T015,Valid
644,FR0006,D000480,P018,2026-05-20,69624.01,103,T019,Valid
645,FR0006,D000876,P018,2026-05-23,69624.01,103,T019,Valid
668,FR0006,D000607,P022,2026-05-01,28139.32,69,T019,Valid
669,FR0006,D000480,P022,2026-05-25,28139.32,69,T019,Valid
670,FR0006,D000274,P022,2026-05-01,28139.32,69,T019,Valid
671,FR0006,D000419,P022,2026-05-16,28139.32,69,T019,Valid
672,FR0006,D000851,P022,2026-05-18,28139.32,69,T019,Valid
700,FR0006,D000274,P026,2026-05-22,17852.98,10,T019,Valid
701,FR0006,D000480,P026,2026-05-16,17852.98,10,T019,Valid
702,FR0006,D000419,P026,2026-05-02,17852.98,10,T019,Valid
703,FR0006,D000876,P026,2026-05-05,17852.98,10,T019,Valid
704,FR0006,D000851,P026,2026-05-05,17852.98,10,T019,Valid
727,FR0006,D000602,P007,2026-05-18,27893.21,58,T019,Valid
728,FR0006,D000904,P007,2026-05-25,27893.21,58,T019,Valid
729,FR0006,D000480,P007,2026-05-22,27893.21,58,T019,Valid
730,FR0006,D000870,P007,2026-05-09,27893.21,58,T019,Valid
756,FR0006,D000419,P005,2026-05-19,19986.16,10,T019,Valid
757,FR0006,D000876,P005,2026-05-15,19986.16,10,T019,Valid
758,FR0006,D000274,P005,2026-05-18,19986.16,10,T019,Valid
776,FR0006,D000480,P010,2026-05-13,26251.73,20,T019,Valid
777,FR0006,D000876,P010,2026-05-08,26251.73,20,T019,Valid
778,FR0006,D000607,P010,2026-05-14,26251.73,20,T019,Valid
779,FR0006,D000602,P010,2026-05-01,26251.73,20,T019,Valid
780,FR0006,D000870,P010,2026-05-16,26251.73,20,T019,Valid
781,FR0006,D000851,P010,2026-05-08,26251.73,20,T019,Valid
813,FR0006,D000876,P023,2026-05-23,28595.42,12,T019,Valid
814,FR0006,D000602,P023,2026-05-16,28595.42,12,T019,Valid
815,FR0006,D000904,P023,2026-05-05,28595.42,12,T019,Valid
816,FR0006,D000851,P023,2026-05-14,28595.42,12,T019,Valid
840,FR0007,D000184,P027,2026-05-02,18208.41,7,T009,Valid
841,FR0007,D000895,P027,2026-05-03,18208.41,7,T009,Valid
842,FR0007,D000199,P027,2026-05-24,18208.41,7,T009,Valid
843,FR0007,D000194,P027,2026-05-25,18208.41,7,T009,Valid
844,FR0007,D000954,P027,2026-05-01,18208.41,7,T009,Valid
863,FR0007,D000194,P003,2026-05-08,16629.62,10,T010,Valid
864,FR0007,D000184,P003,2026-05-14,16629.62,10,T009,Valid
865,FR0007,D000895,P003,2026-05-24,16629.62,10,T009,Valid
866,FR0007,D000199,P003,2026-05-22,16629.62,10,T015,Valid
867,FR0007,D000954,P003,2026-05-27,16629.62,10,T015,Valid
888,FR0007,D000954,P001,2026-05-19,27490.6,27,T009,Valid
889,FR0007,D000184,P001,2026-05-11,27490.6,27,T009,Valid
890,FR0007,D000895,P001,2026-05-07,27490.6,27,T009,Valid
891,FR0007,D000199,P001,2026-05-22,27490.6,27,T009,Valid
892,FR0007,D000194,P001,2026-05-08,27490.6,27,T009,Valid
914,FR0008,D000808,P014,2026-05-21,23060.32,17,T001,Valid
915,FR0008,D000224,P014,2026-05-23,23060.32,17,T001,Valid
916,FR0008,D000582,P014,2026-05-01,23060.32,17,T001,Valid
917,FR0008,D000363,P014,2026-05-03,23060.32,17,T001,Valid
918,FR0008,D000565,P014,2026-05-23,23060.32,17,T001,Valid
944,FR0008,D001000,P006,2026-05-26,17753.64,48,T001,Valid
945,FR0008,D000749,P006,2026-05-06,17753.64,48,T001,Valid
946,FR0008,D000808,P006,2026-05-09,17753.64,48,T001,Valid
947,FR0008,D000489,P006,2026-05-16,17753.64,48,T001,Valid
948,FR0008,D000224,P006,2026-05-10,17753.64,48,T001,Valid
949,FR0008,D000983,P006,2026-05-02,17753.64,48,T001,Valid
971,FR0008,D000565,P025,2026-05-05,28007.66,12,T001,Valid
972,FR0008,D000582,P025,2026-05-14,28007.66,12,T001,Valid
996,FR0008,D000094,P011,2026-05-14,42510.87,19,T001,Valid
997,FR0008,D000486,P011,2026-05-12,42510.87,19,T001,Valid
998,FR0008,D000565,P011,2026-05-10,42510.87,19,T001,Valid
1024,FR0008,D000545,P008,2026-05-17,30685.8,13,T001,Valid
1025,FR0008,D000346,P008,2026-05-03,30685.8,13,T001,Valid
1026,FR0008,D000941,P008,2026-05-27,30685.8,13,T001,Valid
1027,FR0008,D000445,P008,2026-05-25,30685.8,13,T001,Valid
1054,FR0008,D000921,P010,2026-05-06,71686.19,54,T001,Valid
1055,FR0008,D000003,P010,2026-05-20,71686.19,54,T001,Valid
1074,FR0009,D000806,P006,2026-05-11,23907.31,65,T006,Valid
1075,FR0009,D000772,P006,2026-05-19,23907.31,65,T006,Valid
1076,FR0009,D000193,P006,2026-05-11,23907.31,65,T006,Valid
1077,FR0009,D000023,P006,2026-05-04,23907.31,65,T006,Valid
1078,FR0009,D000277,P006,2026-05-16,23907.31,65,T006,Valid
1079,FR0009,D000438,P006,2026-05-23,23907.31,65,T006,Valid
1107,FR0009,D000806,P018,2026-05-24,18990.43,28,T006,Valid
1108,FR0009,D000193,P018,2026-05-26,18990.43,28,T006,Valid
1109,FR0009,D000438,P018,2026-05-02,18990.43,28,T006,Valid
1110,FR0009,D000023,P018,2026-05-11,18990.43,28,T006,Valid
1139,FR0009,D000402,P022,2026-05-14,55934.25,137,T006,Valid
1140,FR0009,D000029,P022,2026-05-24,55934.25,137,T006,Valid
1141,FR0009,D000193,P022,2026-05-18,55934.25,137,T006,Valid
1163,FR0010,D000085,P027,2026-05-23,16508.15,7,T014,Valid
1164,FR0010,D000012,P027,2026-05-22,16508.15,7,T014,Valid
1165,FR0010,D000304,P027,2026-05-23,16508.15,7,T014,Valid
1166,FR0010,D000964,P027,2026-05-23,16508.15,7,T014,Valid
1167,FR0010,D000175,P027,2026-05-24,16508.15,7,T014,Valid
1199,FR0010,D000173,P011,2026-05-27,32242.97,15,T014,Valid
1200,FR0010,D000012,P011,2026-05-22,32242.97,15,T014,Valid
1201,FR0010,D000036,P011,2026-05-15,32242.97,15,T014,Valid
1202,FR0010,D000304,P011,2026-05-09,32242.97,15,T014,Valid
1229,FR0010,D000085,P026,2026-05-04,25345.1,14,T014,Valid
1230,FR0010,D000885,P026,2026-05-22,25345.1,14,T014,Valid
1231,FR0010,D000381,P026,2026-05-06,25345.1,14,T014,Valid
1232,FR0010,D000012,P026,2026-05-06,25345.1,14,T014,Valid
1258,FR0010,D000964,P010,2026-05-01,30055.91,23,T014,Valid
1259,FR0010,D000115,P010,2026-05-19,30055.91,23,T014,Valid
1260,FR0010,D000626,P010,2026-05-18,30055.91,23,T014,Valid
1261,FR0010,D000012,P010,2026-05-09,30055.91,23,T014,Valid
1262,FR0010,D000381,P010,2026-05-14,30055.91,23,T014,Valid
1292,FR0010,D000580,P007,2026-05-07,42708.81,89,T014,Valid
1293,FR0010,D000887,P007,2026-05-14,42708.81,89,T014,Valid
1294,FR0010,D000085,P007,2026-05-25,42708.81,89,T014,Valid
1295,FR0010,D000036,P007,2026-05-08,42708.81,89,T014,Valid
1316,FR0010,D000173,P003,2026-05-12,147040.27,85,T014,Valid
1341,FR0010,D000012,P014,2026-05-02,9807.5,7,T014,Valid
1342,FR0010,D000036,P014,2026-05-16,9807.5,7,T014,Valid
1343,FR0010,D000381,P014,2026-05-10,9807.5,7,T014,Valid
1344,FR0010,D000175,P014,2026-05-15,9807.5,7,T014,Valid
1345,FR0010,D000944,P014,2026-05-26,9807.5,7,T014,Valid
1370,FR0011,D000948,P028,2026-05-16,15727.82,14,T011,Valid
1371,FR0011,D000952,P028,2026-05-25,15727.82,14,T011,Valid
1372,FR0011,D000328,P028,2026-05-13,15727.82,14,T011,Valid
1395,FR0011,D000952,P006,2026-05-27,58109.09,158,T011,Valid
1420,FR0011,D000440,P023,2026-05-07,41092.19,17,T011,Valid
1421,FR0011,D000168,P023,2026-05-11,41092.19,17,T011,Valid
1422,FR0011,D000328,P023,2026-05-03,41092.19,17,T011,Valid
1449,FR0012,D000110,P013,2026-05-07,49352.17,106,T009,Valid
1450,FR0012,D000507,P013,2026-05-21,49352.17,106,T009,Valid
1451,FR0012,D000408,P013,2026-05-26,49352.17,106,T009,Valid
1476,FR0012,D000540,P011,2026-05-21,24360.53,11,T009,Valid
1477,FR0012,D000724,P011,2026-05-09,24360.53,11,T009,Valid
1478,FR0012,D000270,P011,2026-05-17,24360.53,11,T009,Valid
1479,FR0012,D000408,P011,2026-05-16,24360.53,11,T009,Valid
1480,FR0012,D000597,P011,2026-05-24,24360.53,11,T009,Valid
1481,FR0012,D000110,P011,2026-05-26,24360.53,11,T009,Valid
1501,FR0012,D000724,P029,2026-05-21,14317.98,37,T009,Valid
1502,FR0012,D000878,P029,2026-05-25,14317.98,37,T009,Valid
1503,FR0012,D000540,P029,2026-05-13,14317.98,37,T009,Valid
1504,FR0012,D000110,P029,2026-05-08,14317.98,37,T009,Valid
1505,FR0012,D000507,P029,2026-05-24,14317.98,37,T009,Valid
1529,FR0013,D000428,P014,2026-05-23,24867.8,18,T005,Valid
1530,FR0013,D000690,P014,2026-05-15,24867.8,18,T005,Valid
1531,FR0013,D000857,P014,2026-05-07,24867.8,18,T005,Valid
1532,FR0013,D000171,P014,2026-05-05,24867.8,18,T005,Valid
1533,FR0013,D000847,P014,2026-05-03,24867.8,18,T005,Valid
1560,FR0013,D000428,P022,2026-05-18,33957.94,83,T005,Valid
1561,FR0013,D000567,P022,2026-05-27,33957.94,83,T009,Valid
1562,FR0013,D000823,P022,2026-05-21,33957.94,83,T005,Valid
1563,FR0013,D000169,P022,2026-05-04,33957.94,83,T005,Valid
1586,FR0013,D000567,P025,2026-05-21,20519.59,8,T005,Valid
1587,FR0013,D000428,P025,2026-05-08,20519.59,8,T005,Valid
1588,FR0013,D000860,P025,2026-05-20,20519.59,8,T005,Valid
1589,FR0013,D000171,P025,2026-05-24,20519.59,8,T005,Valid
1611,FR0013,D000567,P013,2026-05-17,29043.88,62,T005,Valid
1612,FR0013,D000428,P013,2026-05-24,29043.88,62,T005,Valid
1613,FR0013,D000171,P013,2026-05-16,29043.88,62,T005,Valid
1614,FR0013,D000169,P013,2026-05-14,29043.88,62,T005,Valid
1615,FR0013,D000823,P013,2026-05-24,29043.88,62,T005,Valid
1630,FR0014,D000725,P016,2026-05-24,82769.42,564,T007,Valid
1631,FR0014,D000133,P016,2026-05-06,82769.42,564,T007,Valid
1644,FR0014,D000133,P002,2026-05-20,131593.04,96,T007,Valid
1645,FR0014,D000725,P002,2026-05-17,131593.04,96,T007,Valid
1658,FR0014,D000725,P030,2026-05-22,52437.93,207,T007,Valid
1659,FR0014,D000133,P030,2026-05-18,52437.93,207,T007,Valid
1671,FR0014,D000725,P027,2026-05-23,28162.12,11,T007,Valid
1672,FR0014,D000133,P027,2026-05-02,28162.12,11,T007,Valid
1693,FR0015,D000821,P013,2026-05-21,19553.89,42,T011,Valid
1694,FR0015,D000639,P013,2026-05-14,19553.89,42,T011,Valid
1695,FR0015,D000072,P013,2026-05-19,19553.89,42,T011,Valid
1696,FR0015,D000514,P013,2026-05-04,19553.89,42,T011,Valid
1697,FR0015,D000541,P013,2026-05-03,19553.89,42,T011,Valid
1698,FR0015,D000738,P013,2026-05-26,19553.89,42,T011,Valid
1722,FR0015,D000727,P003,2026-05-20,34872.24,20,T011,Valid
1723,FR0015,D000892,P003,2026-05-14,34872.24,20,T011,Valid
1724,FR0015,D000859,P003,2026-05-05,34872.24,20,T011,Valid
1752,FR0015,D000738,P017,2026-05-24,63386.67,29,T011,Valid
1753,FR0015,D000859,P017,2026-05-16,63386.67,29,T011,Valid
1777,FR0015,D000821,P024,2026-05-14,51179.65,70,T011,Valid
1778,FR0015,D000639,P024,2026-05-18,51179.65,70,T011,Valid
1779,FR0015,D000072,P024,2026-05-26,51179.65,70,T011,Valid
1805,FR0015,D000541,P010,2026-05-03,31105.56,24,T011,Valid
1806,FR0015,D000639,P010,2026-05-05,31105.56,24,T011,Valid
1807,FR0015,D000919,P010,2026-05-24,31105.56,24,T011,Valid
1808,FR0015,D000738,P010,2026-05-04,31105.56,24,T011,Valid
1829,FR0015,D000514,P026,2026-05-27,40852.02,23,T011,Valid
1830,FR0015,D000639,P026,2026-05-18,40852.02,23,T011,Valid
1831,FR0015,D000006,P026,2026-05-01,40852.02,23,T011,Valid
1832,FR0015,D000541,P026,2026-05-12,40852.02,23,T011,Valid
1857,FR0016,D000458,P012,2026-05-08,17705.59,8,T004,Valid
1858,FR0016,D000352,P012,2026-05-18,17705.59,8,T004,Valid
1859,FR0016,D000974,P012,2026-05-09,17705.59,8,T004,Valid
1860,FR0016,D000473,P012,2026-05-18,17705.59,8,T004,Valid
1861,FR0016,D000259,P012,2026-05-01,17705.59,8,T004,Valid
1886,FR0016,D000581,P005,2026-05-16,26177.89,13,T004,Valid
1887,FR0016,D000502,P005,2026-05-04,26177.89,13,T004,Valid
1908,FR0016,D000259,P016,2026-05-15,41285.14,281,T004,Valid
1909,FR0016,D000691,P016,2026-05-11,41285.14,281,T004,Valid
1910,FR0016,D000581,P016,2026-05-21,41285.14,281,T004,Valid
1931,FR0016,D000352,P003,2026-05-21,50914.64,29,T004,Valid
1932,FR0016,D000516,P003,2026-05-04,50914.64,29,T004,Valid
1951,FR0016,D000596,P028,2026-05-07,22544.06,20,T004,Valid
1952,FR0016,D000013,P028,2026-05-07,22544.06,20,T004,Valid
1953,FR0016,D000974,P028,2026-05-25,22544.06,20,T004,Valid
1954,FR0016,D000458,P028,2026-05-14,22544.06,20,T004,Valid
1955,FR0016,D000469,P028,2026-05-09,22544.06,20,T004,Valid
1956,FR0016,D000473,P028,2026-05-06,22544.06,20,T004,Valid
1980,FR0016,D000259,P006,2026-05-27,76312.87,208,T004,Valid
1981,FR0016,D000596,P006,2026-05-03,76312.87,208,T004,Valid
2003,FR0017,D000302,P010,2026-05-07,23905.72,18,T003,Valid
2004,FR0017,D000976,P010,2026-05-27,23905.72,18,T003,Valid
2005,FR0017,D000734,P010,2026-05-24,23905.72,18,T003,Valid
2030,FR0017,D000758,P009,2026-05-20,10340.57,4,T003,Valid
2031,FR0017,D000816,P009,2026-05-14,10340.57,4,T003,Valid
2032,FR0017,D000734,P009,2026-05-19,10340.57,4,T003,Valid
2033,FR0017,D000302,P009,2026-05-12,10340.57,4,T003,Valid
2034,FR0017,D000203,P009,2026-05-27,10340.57,4,T003,Valid
2054,FR0017,D000203,P022,2026-05-04,43103.85,106,T003,Valid
2055,FR0017,D000758,P022,2026-05-26,43103.85,106,T003,Valid
2080,FR0017,D000302,P029,2026-05-12,43993.51,113,T003,Valid
2081,FR0017,D000976,P029,2026-05-15,43993.51,113,T003,Valid
2104,FR0017,D000302,P030,2026-05-20,28374.0,112,T003,Valid
2105,FR0017,D000203,P030,2026-05-16,28374.0,112,T003,Valid
2130,FR0017,D000203,P014,2026-05-10,17497.3,13,T003,Valid
2131,FR0017,D000758,P014,2026-05-19,17497.3,13,T003,Valid
2132,FR0017,D000976,P014,2026-05-02,17497.3,13,T003,Valid
2133,FR0017,D000816,P014,2026-05-10,17497.3,13,T003,Valid
2152,FR0017,D000816,P028,2026-05-25,25179.64,22,T003,Valid
2153,FR0017,D000734,P028,2026-05-05,25179.64,22,T003,Valid
2154,FR0017,D000302,P028,2026-05-22,25179.64,22,T003,Valid
2155,FR0017,D000976,P028,2026-05-15,25179.64,22,T003,Valid
2156,FR0017,D000758,P028,2026-05-25,25179.64,22,T003,Valid
2157,FR0017,D000203,P028,2026-05-15,25179.64,22,T003,Valid
2178,FR0018,D000312,P024,2026-05-17,126272.29,172,T004,Valid
2198,FR0018,D000312,P030,2026-05-26,40039.67,158,T013,Valid
2199,FR0018,D000129,P030,2026-05-01,40039.67,158,T013,Valid
2216,FR0018,D000858,P001,2026-05-04,18026.88,18,T013,Valid
2217,FR0018,D000930,P001,2026-05-16,18026.88,18,T013,Valid
2218,FR0018,D000129,P001,2026-05-08,18026.88,18,T013,Valid
2240,FR0018,D000129,P026,2026-05-23,22186.61,12,T013,Valid
2241,FR0018,D000930,P026,2026-05-16,22186.61,12,T013,Valid
2242,FR0018,D000312,P026,2026-05-03,22186.61,12,T013,Valid
2243,FR0018,D000858,P026,2026-05-05,22186.61,12,T013,Valid
2262,FR0018,D000930,P016,2026-05-09,37199.44,254,T013,Valid
2263,FR0018,D000129,P016,2026-05-09,37199.44,254,T013,Valid
2264,FR0018,D000312,P016,2026-05-21,37199.44,254,T013,Valid
2265,FR0018,D000858,P016,2026-05-25,37199.44,254,T013,Valid
2290,FR0019,D000779,P028,2026-05-17,10294.08,9,T004,Valid
2291,FR0019,D000846,P028,2026-05-02,10294.08,9,T004,Valid
2292,FR0019,D000770,P028,2026-05-16,10294.08,9,T004,Valid
2293,FR0019,D000619,P028,2026-05-17,10294.08,9,T004,Valid
2294,FR0019,D000351,P028,2026-05-15,10294.08,9,T004,Valid
2295,FR0019,D000918,P028,2026-05-09,10294.08,9,T004,Valid
2324,FR0019,D000770,P015,2026-05-13,18207.41,12,T004,Valid
2325,FR0019,D000779,P015,2026-05-25,18207.41,12,T004,Valid
2326,FR0019,D000918,P015,2026-05-05,18207.41,12,T004,Valid
2327,FR0019,D000619,P015,2026-05-27,18207.41,12,T004,Valid
2328,FR0019,D000560,P015,2026-05-24,18207.41,12,T004,Valid
2329,FR0019,D000378,P015,2026-05-14,18207.41,12,T004,Valid
2347,FR0019,D000619,P019,2026-05-16,25656.82,12,T004,Valid
2348,FR0019,D000535,P019,2026-05-06,25656.82,12,T004,Valid
2349,FR0019,D000846,P019,2026-05-16,25656.82,12,T004,Valid
2350,FR0019,D000560,P019,2026-05-05,25656.82,12,T004,Valid
2351,FR0019,D000762,P019,2026-05-21,25656.82,12,T004,Valid
2352,FR0019,D000351,P019,2026-05-17,25656.82,12,T004,Valid
2379,FR0019,D000535,P011,2026-05-18,11865.89,5,T004,Valid
2380,FR0019,D000569,P011,2026-05-23,11865.89,5,T004,Valid
2381,FR0019,D000770,P011,2026-05-10,11865.89,5,T004,Valid
2382,FR0019,D000918,P011,2026-05-06,11865.89,5,T004,Valid
2383,FR0019,D000378,P011,2026-05-11,11865.89,5,T004,Valid
2384,FR0019,D000619,P011,2026-05-07,11865.89,5,T004,Valid
2406,FR0019,D000770,P002,2026-05-09,24044.21,18,T004,Valid
2407,FR0019,D000779,P002,2026-05-10,24044.21,18,T004,Valid
2408,FR0019,D000535,P002,2026-05-11,24044.21,18,T004,Valid
2409,FR0019,D000019,P002,2026-05-05,24044.21,18,T004,Valid
2410,FR0019,D000762,P002,2026-05-11,24044.21,18,T004,Valid
2431,FR0019,D000378,P018,2026-05-21,20078.3,30,T004,Valid
2432,FR0019,D000351,P018,2026-05-07,20078.3,30,T004,Valid
2433,FR0019,D000569,P018,2026-05-10,20078.3,30,T004,Valid
2434,FR0019,D000770,P018,2026-05-14,20078.3,30,T004,Valid
2435,FR0019,D000535,P018,2026-05-24,20078.3,30,T004,Valid
2436,FR0019,D000918,P018,2026-05-12,20078.3,30,T004,Valid
2463,FR0019,D000619,P023,2026-05-19,10380.38,4,T004,Valid
2464,FR0019,D000019,P023,2026-05-01,10380.38,4,T004,Valid
2465,FR0019,D000560,P023,2026-05-16,10380.38,4,T004,Valid
2466,FR0019,D000779,P023,2026-05-21,10380.38,4,T004,Valid
2467,FR0019,D000846,P023,2026-05-16,10380.38,4,T004,Valid
2487,FR0020,D000714,P011,2026-05-13,37179.34,17,T012,Valid
2488,FR0020,D000743,P011,2026-05-10,37179.34,17,T012,Valid
2489,FR0020,D000708,P011,2026-05-09,37179.34,17,T012,Valid
2513,FR0020,D000714,P004,2026-05-10,65216.85,38,T012,Valid
2514,FR0020,D000849,P004,2026-05-23,65216.85,38,T012,Valid
2537,FR0020,D000708,P028,2026-05-13,9784.81,8,T012,Valid
2538,FR0020,D000743,P028,2026-05-17,9784.81,8,T012,Valid
2539,FR0020,D000714,P028,2026-05-04,9784.81,8,T012,Valid
2540,FR0020,D000849,P028,2026-05-26,9784.81,8,T012,Valid
2541,FR0020,D000822,P028,2026-05-12,9784.81,8,T012,Valid
2566,FR0021,D000367,P023,2026-05-24,301161.42,127,T009,Valid
2593,FR0021,D000624,P011,2026-05-07,15080.28,7,T011,Valid
2594,FR0021,D000960,P011,2026-05-06,15080.28,7,T005,Valid
2595,FR0021,D000101,P011,2026-05-24,15080.28,7,T012,Valid
2620,FR0021,D000996,P028,2026-05-17,32121.53,28,T012,Valid
2621,FR0021,D000624,P028,2026-05-13,32121.53,28,T012,Valid
2648,FR0021,D000996,P018,2026-05-17,23194.09,34,T012,Valid
2649,FR0021,D000180,P018,2026-05-13,23194.09,34,T012,Valid
2650,FR0021,D000848,P018,2026-05-21,23194.09,34,T012,Valid
2651,FR0021,D000412,P018,2026-05-17,23194.09,34,T012,Valid
2670,FR0021,D000960,P012,2026-05-19,42130.47,20,T012,Valid
2671,FR0021,D000676,P012,2026-05-19,42130.47,20,T012,Valid
